Latitude,Longitude,Elevation
40.74868000,-3.89625000,1043.0
40.74885000,-3.89651000,1043.0
40.74885000,-3.89652000,1043.0
40.74906000,-3.89667000,1045.0
40.74926000,-3.89681000,1046.0
40.74945000,-3.89695000,1048.0
40.74952000,-3.89700000,1048.0
40.74954000,-3.89717000,1050.0
40.74957000,-3.89725000,1050.0
40.74962000,-3.89728000,1050.0
40.74966000,-3.89746000,1051.0
40.74971000,-3.89761000,1051.0
40.74975000,-3.89771000,1051.0
40.74979000,-3.89779000,1051.0
40.74984000,-3.89787000,1051.0
40.74989000,-3.89801000,1053.0
40.74992000,-3.89813000,1054.0
40.74995000,-3.89826000,1055.0
40.74999000,-3.89835000,1056.0
40.75005000,-3.89847000,1056.0
40.75016000,-3.89863000,1054.0
40.75024000,-3.89875000,1053.0
40.75032000,-3.89881000,1050.0
40.75040000,-3.89909000,1050.0
40.75046000,-3.89924000,1051.0
40.75053000,-3.89936000,1052.0
40.75070000,-3.89971000,1052.0
40.75077000,-3.89988000,1051.0
40.75088000,-3.90016000,1050.0
40.75122000,-3.90076000,1054.0
40.75147000,-3.90113000,1053.0
40.75160000,-3.90130000,1055.0
40.75186000,-3.90156000,1055.0
40.75191000,-3.90168000,1055.0
40.75194000,-3.90172000,1056.0
40.75215000,-3.90223000,1057.0
40.75218000,-3.90230000,1057.0
40.75222000,-3.90240000,1057.0
40.75234000,-3.90271000,1060.0
40.75241000,-3.90306000,1062.0
40.75242000,-3.90331000,1064.0
40.75243000,-3.90363000,1062.0
40.75241000,-3.90374000,1062.0
40.75239000,-3.90384000,1062.0
40.75234000,-3.90409000,1063.0
40.75236000,-3.90446000,1065.0
40.75244000,-3.90471000,1065.0
40.75273000,-3.90542000,1070.0
40.75293000,-3.90569000,1071.0
40.75303000,-3.90582000,1072.0
40.75345000,-3.90618000,1071.0
40.75357000,-3.90626000,1071.0
40.75370000,-3.90633000,1072.0
40.75387000,-3.90642000,1072.0
40.75405000,-3.90647000,1073.0
40.75414000,-3.90646000,1073.0
40.75428000,-3.90644000,1073.0
40.75534000,-3.90632000,1080.0
40.75567000,-3.90643000,1081.0
40.75583000,-3.90651000,1083.0
40.75598000,-3.90653000,1084.0
40.75611000,-3.90654000,1085.0
40.75651000,-3.90658000,1089.0
40.75695000,-3.90661000,1092.0
40.75734000,-3.90661000,1091.0
40.75774000,-3.90651000,1090.0
40.75792000,-3.90649000,1092.0
40.75809000,-3.90647000,1094.0
40.75820000,-3.90638000,1095.0
40.75835000,-3.90624000,1096.0
40.75852000,-3.90619000,1097.0
40.75883000,-3.90617000,1102.0
40.75906000,-3.90609000,1107.0
40.75936000,-3.90581000,1109.0
40.75953000,-3.90576000,1110.0
40.75993000,-3.90569000,1112.0
40.76018000,-3.90569000,1113.0
40.76058000,-3.90577000,1119.0
40.76078000,-3.90577000,1123.0
40.76135000,-3.90550000,1128.0
40.76151000,-3.90551000,1132.0
40.76169000,-3.90549000,1134.0
40.76180000,-3.90552000,1136.0
40.76191000,-3.90554000,1139.0
40.76201000,-3.90550000,1140.0
40.76209000,-3.90545000,1141.0
40.76221000,-3.90533000,1142.0
40.76226000,-3.90530000,1142.0
40.76232000,-3.90530000,1144.0
40.76241000,-3.90518000,1143.0
40.76249000,-3.90510000,1143.0
40.76260000,-3.90499000,1142.0
40.76275000,-3.90488000,1141.0
40.76290000,-3.90477000,1141.0
40.76301000,-3.90474000,1141.0
40.76320000,-3.90481000,1146.0
40.76339000,-3.90493000,1151.0
