Latitude,Longitude,Elevation
47.54545000,-2.66771000,4.0
47.54554000,-2.66764000,4.0
47.54569000,-2.66755000,5.0
47.54581000,-2.66749000,5.0
47.54598000,-2.66742000,5.0
47.54633000,-2.66730000,6.0
47.54687000,-2.66712000,9.0
47.54719000,-2.66701000,11.0
47.54733000,-2.66695000,12.0
47.54748000,-2.66688000,12.0
47.54851000,-2.66630000,8.0
47.54865000,-2.66619000,8.0
47.54878000,-2.66606000,8.0
47.54887000,-2.66596000,8.0
47.54893000,-2.66586000,8.0
47.54900000,-2.66576000,7.0
47.54905000,-2.66565000,7.0
47.54912000,-2.66550000,6.0
47.54972000,-2.66409000,8.0
47.54980000,-2.66392000,7.0
47.54988000,-2.66377000,7.0
47.54999000,-2.66363000,7.0
47.55007000,-2.66354000,8.0
47.55014000,-2.66348000,8.0
47.55022000,-2.66340000,9.0
47.55135000,-2.66262000,13.0
47.55149000,-2.66251000,14.0
47.55162000,-2.66242000,14.0
47.55172000,-2.66232000,14.0
47.55180000,-2.66224000,14.0
47.55186000,-2.66214000,14.0
47.55192000,-2.66205000,14.0
47.55214000,-2.66164000,14.0
47.55232000,-2.66132000,15.0
47.55240000,-2.66120000,15.0
47.55249000,-2.66109000,14.0
47.55257000,-2.66100000,14.0
47.55269000,-2.66090000,14.0
47.55279000,-2.66082000,13.0
47.55290000,-2.66076000,13.0
47.55312000,-2.66065000,14.0
47.55324000,-2.66058000,14.0
47.55337000,-2.66048000,14.0
47.55350000,-2.66036000,14.0
47.55356000,-2.66030000,14.0
47.55360000,-2.66026000,14.0
47.55365000,-2.66020000,13.0
47.55374000,-2.66005000,13.0
47.55380000,-2.65995000,14.0
47.55386000,-2.65984000,14.0
47.55392000,-2.65972000,13.0
47.55397000,-2.65961000,14.0
47.55467000,-2.65806000,16.0
47.55532000,-2.65658000,16.0
47.55564000,-2.65587000,16.0
47.55575000,-2.65564000,16.0
47.55582000,-2.65553000,16.0
47.55579000,-2.65545000,17.0
47.55573000,-2.65531000,18.0
47.55569000,-2.65512000,18.0
47.55560000,-2.65470000,19.0
