Latitude,Longitude,Elevation
48.43089000,2.653730000,130.0
48.43095000,2.653470000,132.0
48.43111000,2.653540000,134.0
48.43117000,2.653310000,134.0
48.43134000,2.653340000,135.0
48.43136000,2.652800000,133.0
48.43135000,2.652140000,131.0
48.43160000,2.651940000,130.0
48.43160000,2.651670000,130.0
48.43187000,2.651440000,129.0
48.43173000,2.651170000,126.0
48.43188000,2.650730000,121.0
48.43165000,2.650740000,120.0
48.43158000,2.650350000,111.0
48.43137000,2.650200000,106.0
48.43122000,2.649900000,102.0
48.43096000,2.648640000,100.0
48.43112000,2.648110000,101.0
48.43133000,2.648120000,102.0
48.43143000,2.647940000,103.0
48.43163000,2.647890000,103.0
48.43178000,2.647550000,103.0
48.43230000,2.646360000,101.0
48.43235000,2.645660000,101.0
48.43253000,2.645260000,100.0
48.43378000,2.644270000,101.0
48.43382000,2.643390000,101.0
48.43413000,2.642960000,100.0
48.43433000,2.642310000,97.0
48.43434000,2.641620000,99.0
48.43473000,2.641040000,103.0
48.43465000,2.640430000,106.0
48.43474000,2.640090000,110.0
48.43466000,2.639850000,113.0
48.43475000,2.639480000,119.0
48.43477000,2.638770000,123.0
48.43464000,2.637930000,126.0
48.43480000,2.637960000,127.0
48.43493000,2.637790000,129.0
48.43493000,2.637760000,129.0
48.43514000,2.637660000,130.0
48.43541000,2.637760000,131.0
48.43570000,2.637760000,131.0
48.43615000,2.637800000,131.0
48.43646000,2.637630000,129.0
48.43667000,2.637260000,127.0
48.43680000,2.636890000,125.0
48.43680000,2.636520000,123.0
48.43656000,2.636480000,127.0
48.43624000,2.636280000,129.0
48.43604000,2.635940000,130.0
48.43656000,2.635340000,132.0
48.43692000,2.634600000,132.0
48.43712000,2.634120000,131.0
48.43726000,2.633310000,129.0
48.43796000,2.633010000,127.0
48.43812000,2.632780000,125.0
48.43805000,2.632340000,128.0
48.43816000,2.631660000,127.0
48.43814000,2.631390000,127.0
48.43835000,2.630960000,126.0
48.43835000,2.630520000,126.0
48.43817000,2.630140000,128.0
48.43810000,2.629860000,130.0
48.43820000,2.629570000,129.0
48.43810000,2.629470000,130.0
48.43827000,2.628790000,127.0
48.43853000,2.628900000,125.0
48.43873000,2.628120000,117.0
48.43907000,2.627500000,110.0
48.43929000,2.627090000,106.0
48.43937000,2.626740000,103.0
48.43993000,2.626240000,96.0
48.43991000,2.625590000,95.0
48.44018000,2.625320000,96.0
48.44029000,2.625460000,96.0
48.44099000,2.624350000,91.0
48.44090000,2.624090000,92.0
48.44253000,2.613650000,95.0
